Unnamed: 0	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI	freqs	log_freq	expected_surp_gam	adjusted_surp	adjusted_prob
120	2	 soil	16	False	erwanf/gpt2-mini	0.0037935429718345	8.042238235473633	2	8	hard_meaning1_syn2	unexpected	The frozen soil felt dense underfoot.	4	10223	9.232493176617316	8.377423989851366	-0.3351857543777328	1.398200082888074
121	3	 felt	16	False	erwanf/gpt2-mini	0.0001076662156265	13.181146621704102	3	8	hard_meaning1_syn2	unexpected	The frozen soil felt dense underfoot.	4	21860	9.992459506338392	7.593052656604375	5.588093965099727	0.0037421537470845837
122	4	 dense	16	False	erwanf/gpt2-mini	0.000885241664946	10.141640663146973	4	8	hard_meaning1_syn2	unexpected	The frozen soil felt dense underfoot.	4	2526	7.834788107388194	10.098503547539554	0.04313711560741851	0.9577800544692144
123	5	 underfoot.	16	False	erwanf/gpt2-mini	0.0648108882208664	5.148427486419678	5	8	hard_meaning1_syn2	unexpected	The frozen soil felt dense underfoot.	4	406	6.008813185442595	9.055351528843543	-3.9069240424238654	49.74570073203495
124	0	The	17	False	erwanf/gpt2-mini	1.0	0.0	0	9	hard_meaning1_syn2	expected	The wood was hard and difficult to cut.	3	6500900	15.687451340644257	1.1109214179527322	-1.1109214179527322	3.037155595232944
125	1	 wood	17	False	erwanf/gpt2-mini	4.196248846710659e-05	14.540539741516112	1	9	hard_meaning1_syn2	expected	The wood was hard and difficult to cut.	3	11257	9.328834266023971	8.27070035037607	6.269839391140042	0.0018925325162919872
126	2	 was	17	False	erwanf/gpt2-mini	0.031213941052556	5.001665592193604	2	9	hard_meaning1_syn2	expected	The wood was hard and difficult to cut.	3	680189	13.430127449888799	3.429510462102324	1.5721551300912804	0.20759730071912655
127	3	 hard	17	False	erwanf/gpt2-mini	0.0019225234864279	9.022783279418944	3	9	hard_meaning1_syn2	expected	The wood was hard and difficult to cut.	3	37982	10.544893970188363	7.475168464108625	1.5476148153103182	0.21275482867524698
128	4	 and	17	False	erwanf/gpt2-mini	0.0464043691754341	4.429595470428467	4	9	hard_meaning1_syn2	expected	The wood was hard and difficult to cut.	3	3155093	14.964528847491431	2.4631788518056443	1.9664166186228225	0.13995747974335282
129	5	 difficult	17	False	erwanf/gpt2-mini	0.002207082696259	8.823643684387207	5	9	hard_meaning1_syn2	expected	The wood was hard and difficult to cut.	3	17469	9.768240403128102	7.782131988808288	1.0415116955789188	0.35292076973676345
130	6	 to	17	False	erwanf/gpt2-mini	0.5408087968826294	0.8868093490600586	6	9	hard_meaning1_syn2	expected	The wood was hard and difficult to cut.	3	3042375	14.928149347056001	2.5335870543221235	-1.646777705262065	5.190228406983189
131	7	 cut.	17	False	erwanf/gpt2-mini	0.0897597698494791	5.334812521934509	7	9	hard_meaning1_syn2	expected	The wood was hard and difficult to cut.	3	31793	10.367032871720816	7.4763484102462066	-2.1415358883116973	8.512501845817216
132	0	The	18	False	erwanf/gpt2-mini	1.0	0.0	0	9	hard_meaning1_syn2	unexpected	The wood was dense and difficult to cut.	3	6500900	15.687451340644257	1.1109214179527322	-1.1109214179527322	3.037155595232944
133	1	 wood	18	False	erwanf/gpt2-mini	4.196248846710659e-05	14.540539741516112	1	9	hard_meaning1_syn2	unexpected	The wood was dense and difficult to cut.	3	11257	9.328834266023971	8.27070035037607	6.269839391140042	0.0018925325162919872
134	2	 was	18	False	erwanf/gpt2-mini	0.031213941052556	5.001665592193604	2	9	hard_meaning1_syn2	unexpected	The wood was dense and difficult to cut.	3	680189	13.430127449888799	3.429510462102324	1.5721551300912804	0.20759730071912655
135	3	 dense	18	False	erwanf/gpt2-mini	0.0001772720279404	12.461747169494627	3	9	hard_meaning1_syn2	unexpected	The wood was dense and difficult to cut.	3	2526	7.834788107388194	10.098503547539554	2.363243621955073	0.09411445585225867
136	4	 and	18	False	erwanf/gpt2-mini	0.4334571063518524	1.2060387134552002	4	9	hard_meaning1_syn2	unexpected	The wood was dense and difficult to cut.	3	3155093	14.964528847491431	2.4631788518056443	-1.2571401383504441	3.5153536727954307
137	5	 difficult	18	False	erwanf/gpt2-mini	0.0019434944260865	9.00713062286377	5	9	hard_meaning1_syn2	unexpected	The wood was dense and difficult to cut.	3	17469	9.768240403128102	7.782131988808288	1.2249986340554813	0.29375810158052745
138	6	 to	18	False	erwanf/gpt2-mini	0.8919967412948608	0.1648895889520645	6	9	hard_meaning1_syn2	unexpected	The wood was dense and difficult to cut.	3	3042375	14.928149347056001	2.5335870543221235	-2.368697465370059	10.683467630851185
139	7	 cut.	18	False	erwanf/gpt2-mini	0.0922454672399907	5.327592253684998	7	9	hard_meaning1_syn2	unexpected	The wood was dense and difficult to cut.	3	31793	10.367032871720816	7.4763484102462066	-2.148756156561209	8.57418681565182
140	0	Diamond	19	False	erwanf/gpt2-mini	1.0	0.0	0	10	hard_meaning1_syn2	expected	Diamond is a really hard material.	4	2857	7.957877358489813	9.914940557579893	-9.914940557579893	20230.376836177933
141	1	 is	19	False	erwanf/gpt2-mini	0.0041310717351734	7.919268131256104	1	10	hard_meaning1_syn2	expected	Diamond is a really hard material.	4	1093553	13.904943500595722	3.918385198873625	4.0008829323824795	0.018299474555110416
142	2	 a	19	False	erwanf/gpt2-mini	0.1755687743425369	2.5098915100097656	2	10	hard_meaning1_syn2	expected	Diamond is a really hard material.	4	2959949	14.900682934265681	2.5867797690725127	-0.0768882590627471	1.0799213982211833
143	3	 really	19	False	erwanf/gpt2-mini	0.0017026726854965	9.197982788085938	3	10	hard_meaning1_syn2	expected	Diamond is a really hard material.	4	57384	10.957538224114769	7.324979351123003	1.873003436962935	0.1536614555634927
144	4	 hard	19	False	erwanf/gpt2-mini	0.0142596084624528	6.131921768188477	4	10	hard_meaning1_syn2	expected	Diamond is a really hard material.	4	37982	10.544893970188363	7.475168464108625	-1.3432466959201488	3.8314629284697777
145	5	 material.	19	False	erwanf/gpt2-mini	0.0390914181189145	6.994563937187194	5	10	hard_meaning1_syn2	expected	Diamond is a really hard material.	4	11671	9.364948090202622	8.229610913059442	-1.2350469758722484	3.4385400453291055
146	0	Diamond	20	False	erwanf/gpt2-mini	1.0	0.0	0	10	hard_meaning1_syn2	unexpected	Diamond is a really dense material.	4	2857	7.957877358489813	9.914940557579893	-9.914940557579893	20230.376836177933
147	1	 is	20	False	erwanf/gpt2-mini	0.0041310717351734	7.919268131256104	1	10	hard_meaning1_syn2	unexpected	Diamond is a really dense material.	4	1093553	13.904943500595722	3.918385198873625	4.0008829323824795	0.018299474555110416
148	2	 a	20	False	erwanf/gpt2-mini	0.1755687743425369	2.5098915100097656	2	10	hard_meaning1_syn2	unexpected	Diamond is a really dense material.	4	2959949	14.900682934265681	2.5867797690725127	-0.0768882590627471	1.0799213982211833
149	3	 really	20	False	erwanf/gpt2-mini	0.0017026726854965	9.197982788085938	3	10	hard_meaning1_syn2	unexpected	Diamond is a really dense material.	4	57384	10.957538224114769	7.324979351123003	1.873003436962935	0.1536614555634927
150	4	 dense	20	False	erwanf/gpt2-mini	0.0004335916601121	11.171375274658203	4	10	hard_meaning1_syn2	unexpected	Diamond is a really dense material.	4	2526	7.834788107388194	10.098503547539554	1.072871727118649	0.34202490356856513
151	5	 material.	20	False	erwanf/gpt2-mini	0.0482007856480777	5.047797679901123	5	10	hard_meaning1_syn2	unexpected	Diamond is a really dense material.	4	11671	9.364948090202622	8.229610913059442	-3.1818132331583193	24.090395477490958
152	0	It	21	False	erwanf/gpt2-mini	1.0	0.0	0	11	hard_meaning2_syn1	expected	It’s hard to learn a new language as an adult.	1	1018575	13.833916131403635	3.8971583477912053	-3.8971583477912053	49.26226380018373
153	1	’	21	False	erwanf/gpt2-mini	0.5922844335436821	1.2031261730007827	1	11	hard_meaning2_syn1	expected	It’s hard to learn a new language as an adult.	1	0	0.0	1.239542614934174	-0.03641644193339122	1.0370876433588185
154	2	s	21	False	erwanf/gpt2-mini	0.9902450442314148	0.0141424145549535	2	11	hard_meaning2_syn1	expected	It’s hard to learn a new language as an adult.	1	29997	10.308885991755306	7.479416488637227	-7.465274074082274	1746.3341075567032
155	3	 hard	21	False	erwanf/gpt2-mini	0.022512998431921	5.473097801208496	3	11	hard_meaning2_syn1	expected	It’s hard to learn a new language as an adult.	1	37982	10.544893970188363	7.475168464108625	-2.0020706629001292	7.404372195025161
156	4	 to	21	False	erwanf/gpt2-mini	0.8377749919891357	0.2553651928901672	4	11	hard_meaning2_syn1	expected	It’s hard to learn a new language as an adult.	1	3042375	14.928149347056001	2.5335870543221235	-2.2782218614319563	9.75931156370897
157	5	 learn	21	False	erwanf/gpt2-mini	0.0009114545537158	10.099541664123535	5	11	hard_meaning2_syn1	expected	It’s hard to learn a new language as an adult.	1	19170	9.861153999520049	7.69531739772769	2.404224266395845	0.0903355447542494
158	6	 a	21	False	erwanf/gpt2-mini	0.0191182866692543	5.708902835845947	6	11	hard_meaning2_syn1	expected	It’s hard to learn a new language as an adult.	1	2959949	14.900682934265681	2.5867797690725127	3.1221230667734345	0.04406351924950914
159	7	 new	21	False	erwanf/gpt2-mini	0.074657455086708	3.743569850921631	7	11	hard_meaning2_syn1	expected	It’s hard to learn a new language as an adult.	1	232390	12.356176576876102	3.692515572411744	0.05105427850988686	0.9502270922220227
160	8	 language	21	False	erwanf/gpt2-mini	0.137752890586853	2.8598453998565674	8	11	hard_meaning2_syn1	expected	It’s hard to learn a new language as an adult.	1	9595	9.169101623959586	8.444467193177076	-5.584621793320508	266.2995474237001
161	9	 as	21	False	erwanf/gpt2-mini	0.0148766683414578	6.070804595947266	9	11	hard_meaning2_syn1	expected	It’s hard to learn a new language as an adult.	1	744273	13.520164525586846	3.5636714886401695	2.507133107307096	0.08150156085634651
162	10	 an	21	False	erwanf/gpt2-mini	0.0149508053436875	6.063632965087891	10	11	hard_meaning2_syn1	expected	It’s hard to learn a new language as an adult.	1	435700	12.984711507260117	2.920706861748285	3.1429261033396054	0.04315633307728391
163	11	 adult.	21	False	erwanf/gpt2-mini	0.1869431529194116	2.9682560563087463	11	11	hard_meaning2_syn1	expected	It’s hard to learn a new language as an adult.	1	6836	8.830104317913793	8.778324415034422	-5.810068358725676	333.6419322323648
164	0	It	22	False	erwanf/gpt2-mini	1.0	0.0	0	11	hard_meaning2_syn1	unexpected	It’s difficult to learn a new language as an adult.	1	1018575	13.833916131403635	3.8971583477912053	-3.8971583477912053	49.26226380018373
165	1	’	22	False	erwanf/gpt2-mini	0.5922844335436821	1.2031261730007827	1	11	hard_meaning2_syn1	unexpected	It’s difficult to learn a new language as an adult.	1	0	0.0	1.239542614934174	-0.03641644193339122	1.0370876433588185
166	2	s	22	False	erwanf/gpt2-mini	0.9902450442314148	0.0141424145549535	2	11	hard_meaning2_syn1	unexpected	It’s difficult to learn a new language as an adult.	1	29997	10.308885991755306	7.479416488637227	-7.465274074082274	1746.3341075567032
167	3	 difficult	22	False	erwanf/gpt2-mini	0.005758496467024	7.440092086791992	3	11	hard_meaning2_syn1	unexpected	It’s difficult to learn a new language as an adult.	1	17469	9.768240403128102	7.782131988808288	-0.3420399020162961	1.4078164711091474
168	4	 to	22	False	erwanf/gpt2-mini	0.654576301574707	0.6113666296005249	4	11	hard_meaning2_syn1	unexpected	It’s difficult to learn a new language as an adult.	1	3042375	14.928149347056001	2.5335870543221235	-1.9222204247215986	6.836120721190918
169	5	 learn	22	False	erwanf/gpt2-mini	0.0015821072738617	9.303936958312988	5	11	hard_meaning2_syn1	unexpected	It’s difficult to learn a new language as an adult.	1	19170	9.861153999520049	7.69531739772769	1.6086195605852982	0.20016373735800735
170	6	 a	22	False	erwanf/gpt2-mini	0.0208711251616477	5.582347869873047	6	11	hard_meaning2_syn1	unexpected	It’s difficult to learn a new language as an adult.	1	2959949	14.900682934265681	2.5867797690725127	2.995568100800534	0.050008209311527045
171	7	 new	22	False	erwanf/gpt2-mini	0.0867606922984123	3.5268144607543945	7	11	hard_meaning2_syn1	unexpected	It’s difficult to learn a new language as an adult.	1	232390	12.356176576876102	3.692515572411744	-0.16570111165734946	1.180220294913072
172	8	 language	22	False	erwanf/gpt2-mini	0.1693659275770187	2.561784267425537	8	11	hard_meaning2_syn1	unexpected	It’s difficult to learn a new language as an adult.	1	9595	9.169101623959586	8.444467193177076	-5.8826829257515385	358.77050626167744
173	9	 as	22	False	erwanf/gpt2-mini	0.0152704417705535	6.033114433288574	9	11	hard_meaning2_syn1	unexpected	It’s difficult to learn a new language as an adult.	1	744273	13.520164525586846	3.5636714886401695	2.4694429446484047	0.0846319905761646
174	10	 an	22	False	erwanf/gpt2-mini	0.020467909052968	5.61049222946167	10	11	hard_meaning2_syn1	unexpected	It’s difficult to learn a new language as an adult.	1	435700	12.984711507260117	2.920706861748285	2.6897853677133847	0.0678955103766445
175	11	 adult.	22	False	erwanf/gpt2-mini	0.1819849256426095	2.8799591660499573	11	11	hard_meaning2_syn1	unexpected	It’s difficult to learn a new language as an adult.	1	6836	8.830104317913793	8.778324415034422	-5.898365248984465	364.44120999339566
176	0	The	23	False	erwanf/gpt2-mini	1.0	0.0	0	12	hard_meaning2_syn1	expected	The hike was hard but rewarding.	3	6500900	15.687451340644257	1.1109214179527322	-1.1109214179527322	3.037155595232944
177	1	 hike	23	False	erwanf/gpt2-mini	1.948441058630124e-05	15.647319793701172	1	12	hard_meaning2_syn1	expected	The hike was hard but rewarding.	3	3522	8.167068178341237	9.585097011452493	6.0622227822486785	0.0023292177852629295
178	2	 was	23	False	erwanf/gpt2-mini	0.1100432500243187	3.1838574409484863	2	12	hard_meaning2_syn1	expected	The hike was hard but rewarding.	3	680189	13.430127449888799	3.429510462102324	-0.2456530211538377	1.278455899420572
179	3	 hard	23	False	erwanf/gpt2-mini	0.0002952814102172	11.725621223449709	3	12	hard_meaning2_syn1	expected	The hike was hard but rewarding.	3	37982	10.544893970188363	7.475168464108625	4.2504527593410835	0.01425777710565287
180	4	 but	23	False	erwanf/gpt2-mini	0.0208547450602054	5.583480358123779	4	12	hard_meaning2_syn1	expected	The hike was hard but rewarding.	3	522924	13.16719332932212	3.0639467401539164	2.519533617969863	0.08049714041610578
181	5	 rewarding.	23	False	erwanf/gpt2-mini	0.2326099268684629	6.450850069522858	5	12	hard_meaning2_syn1	expected	The hike was hard but rewarding.	3	1056	6.963189985870238	10.245692688122991	-3.794842618600134	44.47123690922937
182	0	The	24	False	erwanf/gpt2-mini	1.0	0.0	0	12	hard_meaning2_syn1	unexpected	The hike was difficult but rewarding.	3	6500900	15.687451340644257	1.1109214179527322	-1.1109214179527322	3.037155595232944
183	1	 hike	24	False	erwanf/gpt2-mini	1.948441058630124e-05	15.647319793701172	1	12	hard_meaning2_syn1	unexpected	The hike was difficult but rewarding.	3	3522	8.167068178341237	9.585097011452493	6.0622227822486785	0.0023292177852629295
184	2	 was	24	False	erwanf/gpt2-mini	0.1100432500243187	3.1838574409484863	2	12	hard_meaning2_syn1	unexpected	The hike was difficult but rewarding.	3	680189	13.430127449888799	3.429510462102324	-0.2456530211538377	1.278455899420572
185	3	 difficult	24	False	erwanf/gpt2-mini	0.0007105740369297	10.45872688293457	3	12	hard_meaning2_syn1	unexpected	The hike was difficult but rewarding.	3	17469	9.768240403128102	7.782131988808288	2.676594894126282	0.06879701689093352
186	4	 but	24	False	erwanf/gpt2-mini	0.0342585705220699	4.867391109466553	4	12	hard_meaning2_syn1	unexpected	The hike was difficult but rewarding.	3	522924	13.16719332932212	3.0639467401539164	1.8034443693126363	0.16473051720534068
187	5	 rewarding.	24	False	erwanf/gpt2-mini	0.1959172189817763	6.218470692634583	5	12	hard_meaning2_syn1	unexpected	The hike was difficult but rewarding.	3	1056	6.963189985870238	10.245692688122991	-4.027221995488408	56.104835072389825
188	0	Finishing	25	False	erwanf/gpt2-mini	0.5010749087668955	4.430784702301025	0	13	hard_meaning2_syn1	expected	Finishing the project on time was hard.	6	2059	7.630461261783627	10.349007086430607	-5.918222384129582	371.75029695004724
189	1	 the	25	False	erwanf/gpt2-mini	0.1350259333848953	2.8886914253234863	1	13	hard_meaning2_syn1	expected	Finishing the project on time was hard.	6	6500900	15.687451340644257	1.1109214179527322	1.777770007370754	0.16901462871342166
190	2	 project	25	False	erwanf/gpt2-mini	0.0024375906214118	8.680328369140625	2	13	hard_meaning2_syn1	expected	Finishing the project on time was hard.	6	18195	9.808957068689894	7.742825497107158	0.937502872033467	0.39160450197394836
191	3	 on	25	False	erwanf/gpt2-mini	0.0089994966983795	6.795939922332764	3	13	hard_meaning2_syn1	expected	Finishing the project on time was hard.	6	833044	13.63284294129851	3.716639654062052	3.079300268270712	0.04599142705318969
192	4	 time	25	False	erwanf/gpt2-mini	0.0051313978619873	7.60643196105957	4	13	hard_meaning2_syn1	expected	Finishing the project on time was hard.	6	192043	12.165479791421916	4.2118973613345965	3.394534599724974	0.033556167588247136
193	5	 was	25	False	erwanf/gpt2-mini	0.0174010824412107	5.84467887878418	5	13	hard_meaning2_syn1	expected	Finishing the project on time was hard.	6	680189	13.430127449888799	3.429510462102324	2.4151684166818557	0.08935228923841015
194	6	 hard.	25	False	erwanf/gpt2-mini	0.0817201473983004	6.144747972488403	6	13	hard_meaning2_syn1	expected	Finishing the project on time was hard.	6	37982	10.544893970188363	7.475168464108625	-1.330420491620222	3.782633618945002
