	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI
179	3	 hard	23	False	erwanf/gpt2-mini	0.0002952814102172	11.725621223449709	3	12	hard_meaning2_syn1	expected	The hike was hard but rewarding.	3
180	4	 but	23	False	erwanf/gpt2-mini	0.0208547450602054	5.583480358123779	4	12	hard_meaning2_syn1	expected	The hike was hard but rewarding.	3
181	5	 rewarding.	23	False	erwanf/gpt2-mini	0.2326099268684629	6.450850069522858	5	12	hard_meaning2_syn1	expected	The hike was hard but rewarding.	3
182	0	The	24	False	erwanf/gpt2-mini	1.0	0.0	0	12	hard_meaning2_syn1	unexpected	The hike was difficult but rewarding.	3
183	1	 hike	24	False	erwanf/gpt2-mini	1.9484410586301237e-05	15.647319793701172	1	12	hard_meaning2_syn1	unexpected	The hike was difficult but rewarding.	3
184	2	 was	24	False	erwanf/gpt2-mini	0.1100432500243187	3.1838574409484863	2	12	hard_meaning2_syn1	unexpected	The hike was difficult but rewarding.	3
185	3	 difficult	24	False	erwanf/gpt2-mini	0.0007105740369297	10.45872688293457	3	12	hard_meaning2_syn1	unexpected	The hike was difficult but rewarding.	3
186	4	 but	24	False	erwanf/gpt2-mini	0.0342585705220699	4.867391109466553	4	12	hard_meaning2_syn1	unexpected	The hike was difficult but rewarding.	3
187	5	 rewarding.	24	False	erwanf/gpt2-mini	0.19591721898177636	6.2184706926345825	5	12	hard_meaning2_syn1	unexpected	The hike was difficult but rewarding.	3
188	0	Finishing	25	False	erwanf/gpt2-mini	0.5010749087668955	4.430784702301025	0	13	hard_meaning2_syn1	expected	Finishing the project on time was hard.	6
189	1	 the	25	False	erwanf/gpt2-mini	0.1350259333848953	2.8886914253234863	1	13	hard_meaning2_syn1	expected	Finishing the project on time was hard.	6
190	2	 project	25	False	erwanf/gpt2-mini	0.0024375906214118	8.680328369140625	2	13	hard_meaning2_syn1	expected	Finishing the project on time was hard.	6
191	3	 on	25	False	erwanf/gpt2-mini	0.0089994966983795	6.795939922332764	3	13	hard_meaning2_syn1	expected	Finishing the project on time was hard.	6
192	4	 time	25	False	erwanf/gpt2-mini	0.0051313978619873	7.60643196105957	4	13	hard_meaning2_syn1	expected	Finishing the project on time was hard.	6
193	5	 was	25	False	erwanf/gpt2-mini	0.0174010824412107	5.84467887878418	5	13	hard_meaning2_syn1	expected	Finishing the project on time was hard.	6
194	6	 hard.	25	False	erwanf/gpt2-mini	0.08172014739830046	6.144747972488403	6	13	hard_meaning2_syn1	expected	Finishing the project on time was hard.	6
195	0	Finishing	26	False	erwanf/gpt2-mini	0.5010749087668955	4.430784702301025	0	13	hard_meaning2_syn1	unexpected	Finishing the project on time was difficult	6
196	1	 the	26	False	erwanf/gpt2-mini	0.1350259333848953	2.8886914253234863	1	13	hard_meaning2_syn1	unexpected	Finishing the project on time was difficult	6
197	2	 project	26	False	erwanf/gpt2-mini	0.0024375906214118	8.680328369140625	2	13	hard_meaning2_syn1	unexpected	Finishing the project on time was difficult	6
198	3	 on	26	False	erwanf/gpt2-mini	0.0089994966983795	6.795939922332764	3	13	hard_meaning2_syn1	unexpected	Finishing the project on time was difficult	6
199	4	 time	26	False	erwanf/gpt2-mini	0.0051313978619873	7.60643196105957	4	13	hard_meaning2_syn1	unexpected	Finishing the project on time was difficult	6
200	5	 was	26	False	erwanf/gpt2-mini	0.0174010824412107	5.84467887878418	5	13	hard_meaning2_syn1	unexpected	Finishing the project on time was difficult	6
201	6	 difficult	26	False	erwanf/gpt2-mini	0.0026547897141426	8.5571870803833	6	13	hard_meaning2_syn1	unexpected	Finishing the project on time was difficult	6
202	0	Solving	27	False	erwanf/gpt2-mini	0.5000028979020499	8.69827938079834	0	14	hard_meaning2_syn1	expected	Solving that problem was really hard for me.	5
203	1	 that	27	False	erwanf/gpt2-mini	0.0031531983986496	8.308968544006348	1	14	hard_meaning2_syn1	expected	Solving that problem was really hard for me.	5
204	2	 problem	27	False	erwanf/gpt2-mini	0.0884135067462921	3.499589204788208	2	14	hard_meaning2_syn1	expected	Solving that problem was really hard for me.	5
205	3	 was	27	False	erwanf/gpt2-mini	0.0188157092779874	5.7319183349609375	3	14	hard_meaning2_syn1	expected	Solving that problem was really hard for me.	5
206	4	 really	27	False	erwanf/gpt2-mini	0.0071024685166776	7.137463569641113	4	14	hard_meaning2_syn1	expected	Solving that problem was really hard for me.	5
207	5	 hard	27	False	erwanf/gpt2-mini	0.0121846534311771	6.358790874481201	5	14	hard_meaning2_syn1	expected	Solving that problem was really hard for me.	5
208	6	 for	27	False	erwanf/gpt2-mini	0.0529539249837398	4.239118576049805	6	14	hard_meaning2_syn1	expected	Solving that problem was really hard for me.	5
209	7	 me.	27	False	erwanf/gpt2-mini	0.22862416505813596	2.1395142674446106	7	14	hard_meaning2_syn1	expected	Solving that problem was really hard for me.	5
210	0	Solving	28	False	erwanf/gpt2-mini	0.5000028979020499	8.69827938079834	0	14	hard_meaning2_syn1	unexpected	Solving that problem was really difficult for me.	5
211	1	 that	28	False	erwanf/gpt2-mini	0.0031531983986496	8.308968544006348	1	14	hard_meaning2_syn1	unexpected	Solving that problem was really difficult for me.	5
212	2	 problem	28	False	erwanf/gpt2-mini	0.0884135067462921	3.499589204788208	2	14	hard_meaning2_syn1	unexpected	Solving that problem was really difficult for me.	5
213	3	 was	28	False	erwanf/gpt2-mini	0.0188157092779874	5.7319183349609375	3	14	hard_meaning2_syn1	unexpected	Solving that problem was really difficult for me.	5
214	4	 really	28	False	erwanf/gpt2-mini	0.0071024685166776	7.137463569641113	4	14	hard_meaning2_syn1	unexpected	Solving that problem was really difficult for me.	5
215	5	 difficult	28	False	erwanf/gpt2-mini	0.0132729345932602	6.235368728637695	5	14	hard_meaning2_syn1	unexpected	Solving that problem was really difficult for me.	5
216	6	 for	28	False	erwanf/gpt2-mini	0.0551087446510791	4.181574821472168	6	14	hard_meaning2_syn1	unexpected	Solving that problem was really difficult for me.	5
217	7	 me.	28	False	erwanf/gpt2-mini	0.2449091374874115	2.140137016773224	7	14	hard_meaning2_syn1	unexpected	Solving that problem was really difficult for me.	5
218	0	It	29	False	erwanf/gpt2-mini	1.0	0.0	0	15	hard_meaning2_syn2	expected	It’s hard to learn a new language as an adult.	1
219	1	’	29	False	erwanf/gpt2-mini	0.5922844335436821	1.2031261730007827	1	15	hard_meaning2_syn2	expected	It’s hard to learn a new language as an adult.	1
220	2	s	29	False	erwanf/gpt2-mini	0.9902450442314148	0.0141424145549535	2	15	hard_meaning2_syn2	expected	It’s hard to learn a new language as an adult.	1
221	3	 hard	29	False	erwanf/gpt2-mini	0.022512998431921	5.473097801208496	3	15	hard_meaning2_syn2	expected	It’s hard to learn a new language as an adult.	1
222	4	 to	29	False	erwanf/gpt2-mini	0.8377749919891357	0.2553651928901672	4	15	hard_meaning2_syn2	expected	It’s hard to learn a new language as an adult.	1
223	5	 learn	29	False	erwanf/gpt2-mini	0.0009114545537158	10.099541664123535	5	15	hard_meaning2_syn2	expected	It’s hard to learn a new language as an adult.	1
224	6	 a	29	False	erwanf/gpt2-mini	0.0191182866692543	5.708902835845947	6	15	hard_meaning2_syn2	expected	It’s hard to learn a new language as an adult.	1
225	7	 new	29	False	erwanf/gpt2-mini	0.074657455086708	3.743569850921631	7	15	hard_meaning2_syn2	expected	It’s hard to learn a new language as an adult.	1
226	8	 language	29	False	erwanf/gpt2-mini	0.137752890586853	2.8598453998565674	8	15	hard_meaning2_syn2	expected	It’s hard to learn a new language as an adult.	1
227	9	 as	29	False	erwanf/gpt2-mini	0.0148766683414578	6.070804595947266	9	15	hard_meaning2_syn2	expected	It’s hard to learn a new language as an adult.	1
228	10	 an	29	False	erwanf/gpt2-mini	0.0149508053436875	6.063632965087891	10	15	hard_meaning2_syn2	expected	It’s hard to learn a new language as an adult.	1
229	11	 adult.	29	False	erwanf/gpt2-mini	0.1869431529194116	2.9682560563087463	11	15	hard_meaning2_syn2	expected	It’s hard to learn a new language as an adult.	1
230	0	It	30	False	erwanf/gpt2-mini	1.0	0.0	0	15	hard_meaning2_syn2	unexpected	It’s strenuous to learn a new language as an adult.	1
231	1	’	30	False	erwanf/gpt2-mini	0.5922844335436821	1.2031261730007827	1	15	hard_meaning2_syn2	unexpected	It’s strenuous to learn a new language as an adult.	1
232	2	s	30	False	erwanf/gpt2-mini	0.9902450442314148	0.0141424145549535	2	15	hard_meaning2_syn2	unexpected	It’s strenuous to learn a new language as an adult.	1
233	3	 strenuous	30	False	erwanf/gpt2-mini	0.4707129257397469	9.61808555945754	3	15	hard_meaning2_syn2	unexpected	It’s strenuous to learn a new language as an adult.	1
234	4	 to	30	False	erwanf/gpt2-mini	0.1817773133516311	2.4597556591033936	4	15	hard_meaning2_syn2	unexpected	It’s strenuous to learn a new language as an adult.	1
235	5	 learn	30	False	erwanf/gpt2-mini	0.0049794018268585	7.649811744689941	5	15	hard_meaning2_syn2	unexpected	It’s strenuous to learn a new language as an adult.	1
236	6	 a	30	False	erwanf/gpt2-mini	0.0171453841030597	5.8660359382629395	6	15	hard_meaning2_syn2	unexpected	It’s strenuous to learn a new language as an adult.	1
237	7	 new	30	False	erwanf/gpt2-mini	0.1119531616568565	3.1590325832366943	7	15	hard_meaning2_syn2	unexpected	It’s strenuous to learn a new language as an adult.	1
238	8	 language	30	False	erwanf/gpt2-mini	0.1079272478818893	3.2118687629699707	8	15	hard_meaning2_syn2	unexpected	It’s strenuous to learn a new language as an adult.	1
239	9	 as	30	False	erwanf/gpt2-mini	0.0108551960438489	6.52547025680542	9	15	hard_meaning2_syn2	unexpected	It’s strenuous to learn a new language as an adult.	1
240	10	 an	30	False	erwanf/gpt2-mini	0.0169061757624149	5.886305809020996	10	15	hard_meaning2_syn2	unexpected	It’s strenuous to learn a new language as an adult.	1
241	11	 adult.	30	False	erwanf/gpt2-mini	0.15933782700449226	3.401868999004364	11	15	hard_meaning2_syn2	unexpected	It’s strenuous to learn a new language as an adult.	1
242	0	The	31	False	erwanf/gpt2-mini	1.0	0.0	0	16	hard_meaning2_syn2	expected	The hike was hard but rewarding.	3
243	1	 hike	31	False	erwanf/gpt2-mini	1.9484410586301237e-05	15.647319793701172	1	16	hard_meaning2_syn2	expected	The hike was hard but rewarding.	3
244	2	 was	31	False	erwanf/gpt2-mini	0.1100432500243187	3.1838574409484863	2	16	hard_meaning2_syn2	expected	The hike was hard but rewarding.	3
245	3	 hard	31	False	erwanf/gpt2-mini	0.0002952814102172	11.725621223449709	3	16	hard_meaning2_syn2	expected	The hike was hard but rewarding.	3
246	4	 but	31	False	erwanf/gpt2-mini	0.0208547450602054	5.583480358123779	4	16	hard_meaning2_syn2	expected	The hike was hard but rewarding.	3
247	5	 rewarding.	31	False	erwanf/gpt2-mini	0.2326099268684629	6.450850069522858	5	16	hard_meaning2_syn2	expected	The hike was hard but rewarding.	3
248	0	The	32	False	erwanf/gpt2-mini	1.0	0.0	0	16	hard_meaning2_syn2	unexpected	The hike was strenuous but rewarding.	3
249	1	 hike	32	False	erwanf/gpt2-mini	1.9484279619064185e-05	15.647329330444336	1	16	hard_meaning2_syn2	unexpected	The hike was strenuous but rewarding.	3
250	2	 was	32	False	erwanf/gpt2-mini	0.1100432723760604	3.183856964111328	2	16	hard_meaning2_syn2	unexpected	The hike was strenuous but rewarding.	3
251	3	 strenuous	32	False	erwanf/gpt2-mini	0.4481898047233699	6.530878357589245	3	16	hard_meaning2_syn2	unexpected	The hike was strenuous but rewarding.	3
252	4	 but	32	False	erwanf/gpt2-mini	0.0936102867126464	3.417188882827759	4	16	hard_meaning2_syn2	unexpected	The hike was strenuous but rewarding.	3
253	5	 rewarding.	32	False	erwanf/gpt2-mini	0.23380741692380977	5.132406175136566	5	16	hard_meaning2_syn2	unexpected	The hike was strenuous but rewarding.	3
254	0	Finishing	33	False	erwanf/gpt2-mini	0.5010749087668955	4.430784702301025	0	17	hard_meaning2_syn2	expected	Finishing the project on time was hard.	6
255	1	 the	33	False	erwanf/gpt2-mini	0.1350259333848953	2.8886914253234863	1	17	hard_meaning2_syn2	expected	Finishing the project on time was hard.	6
256	2	 project	33	False	erwanf/gpt2-mini	0.0024375906214118	8.680328369140625	2	17	hard_meaning2_syn2	expected	Finishing the project on time was hard.	6
257	3	 on	33	False	erwanf/gpt2-mini	0.0089994966983795	6.795939922332764	3	17	hard_meaning2_syn2	expected	Finishing the project on time was hard.	6
258	4	 time	33	False	erwanf/gpt2-mini	0.0051313978619873	7.60643196105957	4	17	hard_meaning2_syn2	expected	Finishing the project on time was hard.	6
259	5	 was	33	False	erwanf/gpt2-mini	0.0174010824412107	5.84467887878418	5	17	hard_meaning2_syn2	expected	Finishing the project on time was hard.	6
260	6	 hard.	33	False	erwanf/gpt2-mini	0.08172014739830046	6.144747972488403	6	17	hard_meaning2_syn2	expected	Finishing the project on time was hard.	6
261	0	Finishing	34	False	erwanf/gpt2-mini	0.5010749087668955	4.430784702301025	0	17	hard_meaning2_syn2	unexpected	Finishing the project on time was strenuous	6
262	1	 the	34	False	erwanf/gpt2-mini	0.1350259333848953	2.8886914253234863	1	17	hard_meaning2_syn2	unexpected	Finishing the project on time was strenuous	6
263	2	 project	34	False	erwanf/gpt2-mini	0.0024375906214118	8.680328369140625	2	17	hard_meaning2_syn2	unexpected	Finishing the project on time was strenuous	6
264	3	 on	34	False	erwanf/gpt2-mini	0.0089994966983795	6.795939922332764	3	17	hard_meaning2_syn2	unexpected	Finishing the project on time was strenuous	6
265	4	 time	34	False	erwanf/gpt2-mini	0.0051313978619873	7.60643196105957	4	17	hard_meaning2_syn2	unexpected	Finishing the project on time was strenuous	6
266	5	 was	34	False	erwanf/gpt2-mini	0.0174010824412107	5.84467887878418	5	17	hard_meaning2_syn2	unexpected	Finishing the project on time was strenuous	6
267	6	 strenuous	34	False	erwanf/gpt2-mini	0.4261570527319236	8.121376298367977	6	17	hard_meaning2_syn2	unexpected	Finishing the project on time was strenuous	6
268	0	Solving	35	False	erwanf/gpt2-mini	0.5000028979020499	8.69827938079834	0	18	hard_meaning2_syn2	expected	Solving that problem was really hard for me.	5
269	1	 that	35	False	erwanf/gpt2-mini	0.0031531983986496	8.308968544006348	1	18	hard_meaning2_syn2	expected	Solving that problem was really hard for me.	5
270	2	 problem	35	False	erwanf/gpt2-mini	0.0884135067462921	3.499589204788208	2	18	hard_meaning2_syn2	expected	Solving that problem was really hard for me.	5
271	3	 was	35	False	erwanf/gpt2-mini	0.0188157092779874	5.7319183349609375	3	18	hard_meaning2_syn2	expected	Solving that problem was really hard for me.	5
272	4	 really	35	False	erwanf/gpt2-mini	0.0071024685166776	7.137463569641113	4	18	hard_meaning2_syn2	expected	Solving that problem was really hard for me.	5
273	5	 hard	35	False	erwanf/gpt2-mini	0.0121846534311771	6.358790874481201	5	18	hard_meaning2_syn2	expected	Solving that problem was really hard for me.	5
274	6	 for	35	False	erwanf/gpt2-mini	0.0529539249837398	4.239118576049805	6	18	hard_meaning2_syn2	expected	Solving that problem was really hard for me.	5
275	7	 me.	35	False	erwanf/gpt2-mini	0.22862416505813596	2.1395142674446106	7	18	hard_meaning2_syn2	expected	Solving that problem was really hard for me.	5
276	0	Solving	36	False	erwanf/gpt2-mini	0.5000028979020499	8.69827938079834	0	18	hard_meaning2_syn2	unexpected	Solving that problem was really strenuous for me.	5
277	1	 that	36	False	erwanf/gpt2-mini	0.0031531983986496	8.308968544006348	1	18	hard_meaning2_syn2	unexpected	Solving that problem was really strenuous for me.	5
278	2	 problem	36	False	erwanf/gpt2-mini	0.0884135067462921	3.499589204788208	2	18	hard_meaning2_syn2	unexpected	Solving that problem was really strenuous for me.	5
279	3	 was	36	False	erwanf/gpt2-mini	0.0188157092779874	5.7319183349609375	3	18	hard_meaning2_syn2	unexpected	Solving that problem was really strenuous for me.	5
280	4	 really	36	False	erwanf/gpt2-mini	0.0071024685166776	7.137463569641113	4	18	hard_meaning2_syn2	unexpected	Solving that problem was really strenuous for me.	5
281	5	 strenuous	36	False	erwanf/gpt2-mini	0.4859139215832329	9.10874617099762	5	18	hard_meaning2_syn2	unexpected	Solving that problem was really strenuous for me.	5
282	6	 for	36	False	erwanf/gpt2-mini	0.0138764223083853	6.171220302581787	6	18	hard_meaning2_syn2	unexpected	Solving that problem was really strenuous for me.	5
283	7	 me.	36	False	erwanf/gpt2-mini	0.26020596176385874	2.015561103820801	7	18	hard_meaning2_syn2	unexpected	Solving that problem was really strenuous for me.	5
284	0	She	37	False	erwanf/gpt2-mini	1.0	0.0	0	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5
285	1	 used	37	False	erwanf/gpt2-mini	0.0042703254148364	7.871438026428223	1	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5
286	2	 an	37	False	erwanf/gpt2-mini	0.0149027677252888	6.0682759284973145	2	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5
287	3	 umbrella	37	False	erwanf/gpt2-mini	0.0018554364796727	9.07402515411377	3	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5
288	4	 to	37	False	erwanf/gpt2-mini	0.2832042872905731	1.820085048675537	4	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5
289	5	 cover	37	False	erwanf/gpt2-mini	0.0473077446222305	4.401779651641846	5	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5
290	6	 herself	37	False	erwanf/gpt2-mini	0.018331853672862	5.769503116607666	6	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5
291	7	 from	37	False	erwanf/gpt2-mini	0.0107974391430616	6.533166885375977	7	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5
292	8	 the	37	False	erwanf/gpt2-mini	0.3534877598285675	1.500267744064331	8	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5
293	9	 rain.	37	False	erwanf/gpt2-mini	0.13107962242793292	5.2136430740356445	9	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5
294	0	She	38	False	erwanf/gpt2-mini	1.0	0.0	0	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5
295	1	 used	38	False	erwanf/gpt2-mini	0.0042703254148364	7.871438026428223	1	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5
296	2	 an	38	False	erwanf/gpt2-mini	0.0149027677252888	6.0682759284973145	2	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5
